
****************************** FastFind 2.2 (c)FastFrench 2013 ********
		Started  Thu Jul 16 17:44:16 2015

             1.374mS|ChangeMode(231) => m_bDebugGraphique=1, m_DebugModeTxt=  E3
            45.624µS|FFGetPixel(x:1999, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            45.624µS|FFGetPixel(x:2000, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            45.624µS|FFGetPixel(x:2001, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2002, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2003, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2004, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2005, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2006, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2007, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2008, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2009, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2010, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2011, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2012, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2013, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            81.553µS|FFGetPixel(x:2014, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2015, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2016, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2017, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2018, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2019, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2020, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2021, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2022, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2023, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2024, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2025, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2026, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            98.092µS|FFGetPixel(x:2027, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            47.335µS|FFGetPixel(x:2028, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            65.014µS|FFGetPixel(x:2029, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            47.335µS|FFGetPixel(x:2030, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2031, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            53.038µS|FFGetPixel(x:2032, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            48.476µS|FFGetPixel(x:2033, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2034, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2035, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            47.335µS|FFGetPixel(x:2036, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2037, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2038, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2039, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            47.335µS|FFGetPixel(x:2040, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2041, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2042, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            72.999µS|FFGetPixel(x:2043, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            47.335µS|FFGetPixel(x:2044, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
           100.943µS|FFGetPixel(x:2045, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2046, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2047, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2048, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2049, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2050, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            47.335µS|FFGetPixel(x:2051, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            47.335µS|FFGetPixel(x:2052, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2053, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2054, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2055, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2056, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2057, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2058, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2059, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2060, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2061, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2062, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2063, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2064, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2065, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            47.335µS|FFGetPixel(x:2066, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2067, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2068, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2069, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2070, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2071, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            52.468µS|FFGetPixel(x:2072, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2073, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2074, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2075, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2076, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            78.702µS|FFGetPixel(x:2077, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2078, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2079, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2080, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2081, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2082, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2083, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2084, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2085, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2086, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2087, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2088, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2089, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2090, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2091, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            52.468µS|FFGetPixel(x:2092, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            58.171µS|FFGetPixel(x:2093, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            47.335µS|FFGetPixel(x:2094, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2095, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2096, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2097, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2098, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2099, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2100, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2101, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2102, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2103, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2104, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2105, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2106, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2107, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            76.420µS|FFGetPixel(x:2108, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2109, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2110, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            51.897µS|FFGetPixel(x:2111, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2112, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2113, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2114, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2115, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2116, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2117, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2118, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2119, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2120, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2121, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2122, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2123, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2124, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2125, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2126, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2127, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2128, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2129, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2130, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2131, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            51.897µS|FFGetPixel(x:2132, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2133, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2134, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2135, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2136, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2137, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2138, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            76.420µS|FFGetPixel(x:2139, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2140, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2141, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2142, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2143, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2144, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2145, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2146, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2147, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2148, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            47.335µS|FFGetPixel(x:2149, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2150, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2151, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            52.468µS|FFGetPixel(x:2152, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2153, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2154, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2155, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2156, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2157, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2158, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2159, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            47.335µS|FFGetPixel(x:2160, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2161, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2162, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2163, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2164, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2165, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            47.335µS|FFGetPixel(x:2166, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2167, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2168, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2169, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            75.850µS|FFGetPixel(x:2170, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2171, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            52.468µS|FFGetPixel(x:2172, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2173, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2174, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2175, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2176, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2177, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2178, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2179, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2180, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2181, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2182, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2183, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2184, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2185, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2186, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2187, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2188, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2189, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2190, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2191, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            52.468µS|FFGetPixel(x:2192, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2193, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2194, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2195, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2196, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2197, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2198, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2199, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2200, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2201, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            76.420µS|FFGetPixel(x:2202, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            47.335µS|FFGetPixel(x:2203, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.194µS|FFGetPixel(x:2204, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2205, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2206, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2207, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2208, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2209, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2210, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2211, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            52.468µS|FFGetPixel(x:2212, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2213, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            47.335µS|FFGetPixel(x:2214, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2215, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2216, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            69.577µS|FFGetPixel(x:2217, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2218, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2219, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2220, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2221, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2222, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2223, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2224, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
            46.765µS|FFGetPixel(x:2225, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1366,768) => returns -1
